[0 3 2 0 5 5 18 4 7 0 1 0 10 0 5 14 14 1 0 1 1 1 2 0 0 2 3 1 0 4 1 0 1 2 1 2 3 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 0 0 1 1 8 14 3 2 2 3 0 11 9 0 9 11 9 4 4 3 7 1 4 4 1 3 3 6 3 5 0 2 3 0 1 5 4 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 2 2 2 2 7 9 0 9 6 1 2 12 7 4 0 7 2 0 4 0 0 4 1 6 2 10 8 1 2 2 3 1 2 1 3 1 6 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 1 3 2 3 11 1 1 3 5 2 2 7 1 13 0 0 8 0 2 2 2 5 3 6 1 9 2 7 2 0 3 2 4 2 7 5 7 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 0 4 0 2 6 13 0 0 4 1 2 5 8 4 12 9 0 0 1 2 6 0 4 1 1 3 12 0 0 3 3 5 6 3 5 5 7 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 2 2 0 0 17 1 3 2 3 3 2 3 1 8 0 8 3 0 0 2 2 2 1 0 2 7 3 5 2 3 2 0 1 1 4 2 0 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 1 4 1 4 7 15 1 0 0 1 0 10 8 11 14 8 16 2 0 1 0 1 4 3 2 8 7 9 4 2 2 2 2 1 6 1 4 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 0 0 1 1 11 1 4 3 5 0 3 14 15 1 3 6 7 2 0 0 5 2 4 1 0 9 8 2 1 5 1 2 1 2 6 0 6 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 3 3 0 0 2 18 4 0 6 1 2 5 14 6 11 1 17 4 1 2 0 4 4 1 2 7 5 8 8 2 0 3 2 1 4 2 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 1 2 8 9 2 8 3 2 1 1 7 3 1 6 8 4 3 3 5 0 4 4 1 0 1 8 7 2 1 1 5 3 3 4 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 2 4 2 5 19 4 2 1 2 0 3 15 0 12 9 3 12 3 1 0 6 2 0 5 0 7 9 1 2 4 3 2 4 2 1 0 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 0 1 1 0 9 1 0 9 0 2 0 7 4 6 13 13 15 1 0 0 2 1 2 0 0 10 10 3 4 5 0 5 5 3 0 2 7 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 1 3 2 2 0 10 4 1 2 0 1 3 12 2 5 11 2 5 1 3 5 3 4 6 0 7 6 0 0 3 0 1 0 0 0 5 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 0 1 2 2 3 13 1 4 5 1 0 8 9 1 8 12 7 5 1 2 2 3 1 3 2 0 2 3 7 2 2 0 6 1 7 0 3 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 1 3 2 0 22 8 3 1 4 0 1 13 16 0 11 10 2 4 4 3 6 1 0 0 2 7 0 2 0 1 2 3 6 1 7 4 7 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 1 2 2 3 14 3 0 8 5 3 0 1 5 2 0 8 13 1 3 2 0 0 1 5 0 10 9 0 6 2 2 3 2 3 4 2 7 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 1 3 1 3 4 1 5 5 6 2 1 8 13 13 6 1 12 2 4 3 1 3 4 2 0 7 9 5 0 3 0 2 1 0 0 5 1 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 3 4 0 5 5 13 0 1 4 0 1 3 2 10 8 13 0 5 1 2 0 5 2 4 0 0 9 0 0 0 2 4 5 2 7 5 1 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 1 3 1 3 10 17 1 3 4 1 2 10 9 11 6 12 8 0 4 2 4 1 0 4 0 1 8 4 3 3 0 4 5 1 1 5 2 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 0 1 1 5 8 6 4 2 6 2 1 1 7 8 10 16 6 0 3 2 4 1 1 4 1 10 8 9 7 2 3 0 0 3 7 0 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 1 4 1 1 20 5 1 5 1 3 3 14 13 12 14 12 16 1 3 0 3 5 1 6 1 7 6 0 1 5 2 0 0 0 5 2 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 0 0 2 5 10 7 3 8 6 2 0 2 15 3 12 11 10 0 3 0 1 3 3 4 1 2 4 0 7 4 2 5 6 0 6 2 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 3 0 1 5 12 8 4 4 1 0 2 12 9 10 10 11 8 1 1 3 0 4 0 6 0 4 7 3 8 4 3 5 5 3 0 2 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 3 0 2 3 3 1 4 2 2 3 2 2 3 12 4 13 2 3 0 0 5 1 2 2 1 5 9 9 1 2 3 1 3 1 4 0 7 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 1 2 0 1 17 10 4 7 2 3 2 10 15 8 8 9 5 1 4 2 5 3 2 0 2 4 3 7 8 4 3 2 0 1 6 5 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 3 1 1 3 0 8 0 2 0 1 3 2 13 10 6 13 14 3 0 0 0 4 0 1 0 1 2 7 4 3 2 5 5 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 2 1 1 3 13 8 2 3 1 1 2 0 0 9 0 13 15 2 3 3 1 0 0 4 0 9 5 8 2 4 1 2 6 0 3 1 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]];
