[14 6 2 1 6 5 11 6 4 1 3 1 0 2 0 7 6 6 1 19 8 1 27 4 0 8 9 13 1 5 0 15 14 5 8 2 9 0 77 10 0 1 14 2 14 1 8 0 0 0 0 0 0 ],
[0 5 7 4 3 0 3 14 0 10 8 0 5 2 25 0 13 4 8 17 2 1 22 16 2 43 9 28 1 0 5 74 14 0 0 6 83 7 40 1 14 7 8 3 3 1 0 0 0 0 0 0 0 ],
[8 19 6 1 3 3 11 4 2 11 5 4 4 0 27 5 0 7 0 12 4 1 5 11 19 29 3 3 2 0 3 33 11 0 6 4 68 4 67 7 4 1 1 8 18 3 4 0 0 0 0 0 0 ],
[10 17 1 3 0 1 6 14 1 32 5 0 2 2 26 0 13 0 7 10 3 3 25 21 10 56 0 35 5 9 6 103 4 4 7 1 32 5 34 11 4 8 8 3 22 3 2 0 0 0 0 0 0 ],
[5 23 4 5 1 4 7 3 4 4 4 4 5 0 11 6 17 6 0 3 8 0 28 20 13 33 6 17 6 1 8 31 18 3 6 0 18 5 48 7 9 3 10 5 24 4 1 0 0 0 0 0 0 ],
[4 19 3 3 0 5 0 13 4 19 2 2 4 1 8 6 17 0 2 0 1 1 16 35 3 25 2 19 8 5 0 54 0 5 8 0 44 8 78 7 3 1 8 0 1 3 4 0 0 0 0 0 0 ],
[8 26 4 0 7 6 4 14 4 30 3 5 6 0 16 5 19 2 2 10 0 4 35 8 0 28 7 12 7 5 6 73 14 2 7 6 42 3 40 0 12 6 12 8 11 4 4 0 0 0 0 0 0 ],
[7 25 7 4 1 4 6 11 2 27 0 6 1 1 23 5 24 3 1 6 4 0 12 33 6 84 2 34 4 2 4 93 9 3 4 9 80 9 19 7 4 0 4 6 2 4 1 0 0 0 0 0 0 ],
[6 29 8 0 0 1 9 13 5 26 8 4 8 0 24 6 30 0 2 15 5 7 0 23 17 47 8 13 9 9 8 7 0 3 4 1 32 0 55 6 2 4 6 8 26 3 4 0 0 0 0 0 0 ],
[15 2 0 1 5 2 1 0 1 10 7 5 2 0 2 4 35 3 0 0 7 4 15 0 9 71 7 10 5 8 6 66 0 2 8 9 68 7 53 4 13 7 11 4 7 2 0 0 0 0 0 0 0 ],
[9 21 8 3 5 2 10 16 4 29 6 6 7 1 6 8 18 2 7 7 1 2 7 24 0 95 5 23 4 2 7 47 14 3 8 3 59 0 18 10 18 4 11 3 11 3 1 0 0 0 0 0 0 ],
[12 12 1 2 3 4 3 16 1 28 8 7 5 1 1 0 20 5 3 5 4 6 5 4 12 0 8 14 0 6 3 74 4 2 0 8 12 9 41 10 0 6 4 6 23 4 6 0 0 0 0 0 0 ],
[16 10 3 1 5 0 1 7 5 31 4 0 3 2 4 6 8 2 3 8 3 0 18 2 2 0 0 6 10 9 1 88 0 0 6 9 31 3 78 10 9 8 0 5 33 3 4 0 0 0 0 0 0 ],
[2 34 4 4 0 1 8 4 2 6 0 2 1 0 19 6 9 6 4 19 4 8 26 11 14 10 2 0 1 9 7 25 3 4 0 6 69 9 20 7 19 4 15 3 23 2 3 0 0 0 0 0 0 ],
[16 21 8 4 6 2 10 4 2 4 1 4 7 1 5 6 18 2 6 9 8 0 30 18 5 93 9 25 0 9 7 99 11 2 7 6 23 4 0 8 18 0 4 0 14 3 7 0 0 0 0 0 0 ],
[12 34 6 5 3 3 4 19 5 8 5 6 1 0 5 8 11 6 5 2 4 8 2 5 3 78 3 8 6 0 2 61 1 5 4 11 59 0 42 4 3 5 11 8 30 0 6 0 0 0 0 0 0 ],
[13 24 8 4 0 4 9 4 2 28 8 3 3 0 8 0 23 3 7 5 6 1 26 18 17 57 5 1 8 4 0 8 8 4 0 6 10 7 80 9 13 3 19 7 15 1 3 0 0 0 0 0 0 ],
[11 6 5 1 3 1 9 11 2 14 1 3 1 0 21 5 32 4 8 17 3 2 16 20 12 52 1 27 3 1 2 0 9 1 9 3 51 8 48 2 4 2 0 7 22 2 6 0 0 0 0 0 0 ],
[5 20 4 0 6 0 6 5 1 28 1 1 6 0 25 1 13 6 2 19 5 6 6 28 1 31 9 19 9 0 1 38 0 2 3 5 43 0 53 10 0 2 12 7 18 4 4 0 0 0 0 0 0 ],
[14 19 3 5 5 2 10 19 0 19 1 4 0 2 27 0 6 2 8 10 1 4 11 6 14 60 5 0 3 9 8 35 15 0 9 7 5 6 15 6 18 4 13 2 9 5 2 0 0 0 0 0 0 ],
[7 29 7 1 1 0 0 6 3 0 8 5 4 2 12 2 8 1 1 5 3 3 35 33 14 11 3 22 9 5 4 101 8 2 0 6 55 9 58 3 1 4 17 0 15 3 0 0 0 0 0 0 0 ],
[14 16 2 0 4 1 10 5 5 25 0 6 3 1 22 1 32 1 7 10 2 4 25 17 11 80 8 26 9 2 8 81 10 0 2 0 70 5 11 2 9 0 16 0 2 4 2 0 0 0 0 0 0 ],
[11 15 7 0 7 6 2 16 3 7 5 4 3 1 13 3 17 1 8 5 6 7 6 15 19 66 7 5 1 2 1 85 17 2 5 11 0 3 78 8 15 1 0 5 31 0 7 0 0 0 0 0 0 ],
[16 28 3 0 1 6 0 1 4 13 5 1 7 2 11 8 31 7 0 19 2 1 35 24 16 90 4 25 3 4 0 83 17 0 8 8 9 0 76 4 4 2 13 1 16 0 8 0 0 0 0 0 0 ],
[2 14 1 1 2 3 1 5 0 4 6 7 0 1 26 6 27 7 4 5 6 5 14 2 11 84 6 31 5 7 8 65 11 5 3 4 66 5 0 4 11 1 8 5 11 1 0 0 0 0 0 0 0 ],
[3 19 6 1 4 3 0 9 2 22 8 4 4 2 18 2 19 3 1 6 2 1 21 27 5 29 7 2 8 8 2 40 10 5 4 7 39 9 68 0 8 6 15 5 26 2 8 0 0 0 0 0 0 ],
[2 19 4 2 6 7 7 8 1 32 3 3 3 1 8 2 29 3 5 16 4 6 25 25 5 31 1 29 1 0 3 18 5 2 9 7 81 8 4 8 0 7 19 2 35 0 5 0 0 0 0 0 0 ],
[1 15 0 3 1 6 0 18 5 1 2 1 9 0 21 4 3 7 3 6 0 1 28 5 8 23 8 32 4 1 3 46 16 2 2 1 24 5 30 5 9 0 9 2 14 5 0 0 0 0 0 0 0 ],
[4 10 1 5 3 3 9 7 0 21 0 4 1 1 10 8 32 7 6 13 6 2 12 27 6 23 9 15 0 0 5 86 17 4 1 7 53 0 78 3 8 8 0 8 15 0 3 0 0 0 0 0 0 ],
[11 23 6 2 3 0 0 8 2 24 3 3 2 1 14 0 32 0 5 19 8 0 24 0 3 66 1 27 6 0 8 101 4 0 2 11 20 4 66 10 18 3 16 0 28 4 0 0 0 0 0 0 0 ],
[0 35 4 1 1 7 4 10 2 8 2 4 9 2 24 2 28 3 4 4 3 0 20 29 6 43 1 12 8 6 3 21 21 2 5 0 82 8 56 2 10 2 6 6 0 3 1 0 0 0 0 0 0 ],
[2 30 5 1 8 5 11 13 3 28 8 4 6 0 1 4 34 3 2 17 8 8 26 3 11 17 0 10 2 3 7 50 4 2 1 10 47 4 17 4 17 6 2 2 15 0 1 0 0 0 0 0 0 ],
[8 10 1 1 8 1 9 0 1 32 3 0 5 2 5 3 23 6 7 16 8 3 18 25 19 10 5 18 3 5 2 59 8 5 2 1 50 6 6 5 15 2 14 8 5 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]];
