[1 2 0 0 0 0 1 0 0 6 0 0 0 0 1 0 5 0 0 2 0 0 5 3 1 6 0 5 0 0 0 20 0 0 0 0 8 0 1 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 ],
[0 3 0 0 0 0 1 1 0 2 0 0 0 0 4 0 3 0 0 2 0 0 2 3 2 15 0 0 0 0 0 7 0 0 0 0 10 0 11 0 2 0 1 0 5 0 0 0 0 0 0 0 0 0 0 0 ],
[0 1 0 0 0 0 0 0 0 5 0 0 0 0 2 0 1 0 0 0 0 0 0 3 2 11 0 1 0 0 0 18 1 0 0 0 1 0 6 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 6 0 0 0 0 1 0 0 0 0 0 0 0 1 0 5 0 0 1 0 0 3 0 2 11 0 4 0 0 0 5 2 0 0 0 9 0 7 1 1 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 ],
[1 2 0 0 0 0 1 1 0 6 0 0 0 0 3 0 6 0 0 0 0 0 0 5 0 6 0 6 0 0 0 18 1 0 0 0 5 0 11 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 3 0 0 0 0 0 0 0 1 0 0 0 0 2 0 4 0 0 1 0 0 2 5 1 0 0 5 0 0 0 3 0 0 0 0 1 0 11 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 ],
[0 1 0 0 0 0 1 2 0 1 0 0 0 0 0 0 6 0 0 1 0 0 6 2 0 7 0 6 0 0 0 12 2 0 0 0 3 0 5 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 ],
[0 2 0 0 0 0 0 2 0 4 0 0 0 0 4 0 6 0 0 2 0 0 1 0 1 8 0 0 0 0 0 4 2 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 1 1 0 1 0 0 0 0 3 0 5 0 0 2 0 0 5 2 1 16 0 3 0 0 0 6 2 0 0 0 0 0 14 0 1 0 2 0 5 0 0 0 0 0 0 0 0 0 0 0 ],
[0 3 0 0 0 0 0 1 0 6 0 0 0 0 4 0 2 0 0 0 0 0 3 2 0 18 0 6 0 0 0 7 0 0 0 0 1 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 ],
[1 1 0 0 0 0 1 2 0 5 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 13 0 2 0 0 0 0 1 0 0 0 12 0 12 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[2 0 0 0 0 0 0 1 0 2 0 0 0 0 1 0 1 0 0 2 0 0 4 3 0 5 0 1 0 0 0 0 0 0 0 0 13 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 ],
[0 2 0 0 0 0 1 1 0 3 0 0 0 0 0 0 3 0 0 0 0 0 5 1 1 7 0 1 0 0 0 15 0 0 0 0 5 0 6 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 ],
[2 0 0 0 0 0 1 1 0 5 0 0 0 0 2 0 4 0 0 0 0 0 4 6 1 9 0 3 0 0 0 18 1 0 0 0 9 0 13 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 ],
[0 3 0 0 0 0 0 2 0 3 0 0 0 0 3 0 4 0 0 1 0 0 6 1 0 7 0 5 0 0 0 16 0 0 0 0 8 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[0 5 0 0 0 0 1 2 0 4 0 0 0 0 4 0 0 0 0 2 0 0 1 1 0 1 0 6 0 0 0 13 0 0 0 0 12 0 13 0 1 0 2 0 6 0 0 0 0 0 0 0 0 0 0 0 ],
[1 2 0 0 0 0 0 0 0 6 0 0 0 0 3 0 1 0 0 0 0 0 6 4 0 10 0 1 0 0 0 12 0 0 0 0 0 0 12 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[2 3 0 0 0 0 0 2 0 3 0 0 0 0 3 0 6 0 0 0 0 0 5 2 0 11 0 5 0 0 0 20 0 0 0 0 0 0 5 1 1 0 1 0 6 0 0 0 0 0 0 0 0 0 0 0 ],
[1 1 0 0 0 0 1 0 0 4 0 0 0 0 1 0 3 0 0 1 0 0 0 6 1 6 0 0 0 0 0 1 0 0 0 0 2 0 0 1 2 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 ],
[1 1 0 0 0 0 0 2 0 5 0 0 0 0 3 0 5 0 0 0 0 0 0 0 2 9 0 4 0 0 0 21 2 0 0 0 13 0 1 0 1 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 ],
[1 4 0 0 0 0 0 2 0 2 0 0 0 0 0 0 6 0 0 2 0 0 0 2 2 3 0 6 0 0 0 21 0 0 0 0 7 0 1 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 ],
[2 6 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 2 0 0 0 5 0 12 0 0 0 0 0 0 1 0 0 0 14 0 3 1 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 ],
[0 6 0 0 0 0 1 1 0 4 0 0 0 0 1 0 2 0 0 0 0 0 2 1 1 16 0 5 0 0 0 19 0 0 0 0 2 0 11 1 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 ],
[2 2 0 0 0 0 1 2 0 6 0 0 0 0 3 0 3 0 0 0 0 0 6 3 1 3 0 5 0 0 0 4 0 0 0 0 4 0 12 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 ],
[1 5 0 0 0 0 1 0 0 5 0 0 0 0 3 0 0 0 0 0 0 0 2 2 1 8 0 1 0 0 0 1 1 0 0 0 4 0 10 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 6 0 0 0 0 0 2 0 5 0 0 0 0 1 0 4 0 0 1 0 0 3 1 0 13 0 6 0 0 0 4 0 0 0 0 14 0 7 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 ],
[1 3 0 0 0 0 0 0 0 6 0 0 0 0 0 0 3 0 0 2 0 0 5 5 0 8 0 1 0 0 0 20 1 0 0 0 3 0 7 1 1 0 2 0 4 0 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]];
