[3 11 0 0 1 0 4 0 2 0 0 0 4 0 12 0 18 1 2 4 1 0 15 0 10 70 3 9 2 1 2 57 2 0 5 5 48 5 21 5 11 0 3 0 21 1 1 0 0 0 0 0 0 ],
[9 1 2 0 2 0 2 4 0 13 0 0 0 0 13 0 27 0 2 11 0 0 4 1 6 39 5 0 1 5 1 38 2 1 5 2 41 0 17 2 0 1 11 2 18 0 2 0 0 0 0 0 0 ],
[3 0 0 0 1 2 3 8 2 7 0 1 1 0 0 2 26 2 1 0 1 2 8 8 7 22 3 24 0 4 1 12 10 1 2 6 36 5 56 6 4 1 5 1 3 0 0 0 0 0 0 0 0 ],
[1 5 0 0 0 3 6 2 1 18 0 1 4 0 0 3 24 1 2 4 1 1 13 15 10 33 4 20 2 3 1 74 13 0 4 2 55 3 50 3 10 1 11 1 14 0 0 0 0 0 0 0 0 ],
[8 15 1 0 0 0 7 1 2 17 0 3 2 0 18 0 12 1 0 4 0 0 20 9 7 25 3 27 1 3 2 70 3 0 3 6 18 3 26 0 1 1 5 0 11 0 1 0 0 0 0 0 0 ],
[6 21 0 0 2 2 4 11 2 6 2 3 1 0 4 0 0 1 1 11 1 1 14 6 4 35 4 15 1 4 0 84 12 0 4 6 13 0 55 0 0 2 10 2 10 1 1 0 0 0 0 0 0 ],
[0 4 0 1 2 0 7 5 2 14 2 1 2 0 3 2 5 0 1 5 2 1 23 19 7 47 4 22 2 2 1 21 9 1 5 2 12 2 40 0 10 2 11 2 27 0 1 0 0 0 0 0 0 ],
[6 23 0 0 1 0 3 11 1 3 0 3 5 0 3 2 2 2 0 9 1 0 3 26 9 65 0 24 2 5 1 25 1 1 4 3 9 5 4 2 5 0 0 2 12 0 1 0 0 0 0 0 0 ],
[0 9 0 1 0 2 2 9 0 16 1 3 3 0 18 2 5 3 1 0 1 2 3 3 6 47 0 19 0 1 2 28 7 0 3 2 1 0 39 3 5 1 8 2 23 1 2 0 0 0 0 0 0 ],
[0 7 0 1 0 1 5 2 2 17 1 3 4 0 9 4 23 3 0 4 0 0 8 12 5 42 1 2 2 1 2 77 10 1 4 6 45 5 52 6 7 0 4 0 15 0 1 0 0 0 0 0 0 ],
[3 6 1 1 0 3 0 1 0 5 1 2 5 0 1 0 15 3 2 8 1 0 21 19 5 31 0 21 1 5 1 64 0 0 1 0 14 0 45 5 4 1 5 0 23 1 1 0 0 0 0 0 0 ],
[1 24 0 0 0 1 3 2 2 15 1 2 4 0 0 1 15 2 0 3 2 2 0 7 9 3 1 15 1 3 2 44 12 0 1 0 16 5 49 4 7 0 4 0 6 0 1 0 0 0 0 0 0 ],
[8 14 1 0 2 3 2 0 3 7 0 1 5 0 18 0 1 1 0 5 1 0 22 0 9 45 4 5 0 4 0 30 1 0 4 1 25 5 12 4 1 0 9 2 20 1 0 0 0 0 0 0 0 ],
[6 6 2 0 2 2 1 4 1 16 2 1 2 0 6 1 5 0 1 4 1 2 13 3 0 29 5 14 0 4 2 20 1 1 2 1 54 3 44 1 6 2 2 2 17 1 0 0 0 0 0 0 0 ],
[11 27 2 0 1 1 5 0 0 17 0 0 5 0 15 3 10 1 1 4 2 0 19 16 9 0 4 0 1 5 2 34 4 0 3 3 13 4 16 2 1 2 4 0 27 0 1 0 0 0 0 0 0 ],
[6 19 1 1 2 0 7 4 1 19 1 0 1 0 9 0 27 1 2 4 1 2 8 11 4 54 0 10 1 5 1 68 3 0 1 6 2 4 0 6 11 2 4 2 4 0 0 0 0 0 0 0 0 ],
[6 23 2 1 1 0 7 8 1 2 0 1 5 0 18 2 14 1 0 8 0 2 10 21 4 21 5 0 1 4 2 83 0 1 4 2 37 1 28 5 10 2 4 0 0 0 0 0 0 0 0 0 0 ],
[1 1 2 0 1 2 6 5 3 12 0 1 4 0 18 3 12 1 2 5 0 0 22 20 1 24 3 27 0 2 2 10 5 1 5 0 36 0 24 6 6 0 2 1 8 1 1 0 0 0 0 0 0 ],
[9 15 0 0 0 0 7 8 2 13 0 3 3 0 12 2 9 3 0 10 1 0 10 26 6 11 4 6 1 0 1 26 2 1 3 3 50 4 33 0 11 0 7 1 1 1 1 0 0 0 0 0 0 ],
[6 26 2 1 2 1 2 2 2 23 0 0 3 0 9 3 22 3 1 7 0 1 24 8 4 70 2 25 1 4 0 89 5 1 0 5 22 1 36 3 4 1 1 0 22 0 1 0 0 0 0 0 0 ],
[5 13 2 0 0 3 1 2 2 23 1 1 0 0 9 4 6 0 0 3 2 0 9 7 11 69 0 24 0 2 0 0 2 0 0 3 44 4 24 7 9 0 7 1 22 1 1 0 0 0 0 0 0 ],
[10 23 2 0 2 2 3 4 0 23 2 1 4 0 6 2 12 0 0 3 0 0 17 22 6 32 0 8 1 0 1 56 0 1 3 3 9 2 40 4 7 0 4 1 23 0 1 0 0 0 0 0 0 ],
[0 21 1 1 1 2 7 7 0 24 0 1 1 0 1 1 3 1 0 3 2 1 16 25 3 5 5 27 2 0 2 45 3 0 0 3 30 5 52 6 8 1 11 2 26 1 1 0 0 0 0 0 0 ],
[2 8 0 0 2 3 5 10 3 7 1 3 4 0 2 0 21 0 2 6 0 2 23 1 7 12 5 5 1 4 2 70 8 0 0 1 40 2 56 1 2 2 2 2 15 0 2 0 0 0 0 0 0 ],
[7 13 0 1 2 3 6 8 2 22 2 0 4 0 18 1 17 1 2 6 1 1 2 25 9 29 1 6 2 1 1 23 11 0 2 0 53 1 11 0 5 1 3 2 17 0 0 0 0 0 0 0 0 ],
[1 5 0 0 1 3 4 6 0 6 2 0 2 0 12 4 17 1 2 8 0 1 16 6 4 24 0 27 2 5 0 37 9 1 2 6 0 0 4 4 10 0 7 0 2 0 0 0 0 0 0 0 0 ],
[7 25 0 0 0 1 7 4 0 21 1 3 4 0 3 0 18 2 1 8 1 1 21 9 3 3 1 21 2 5 1 90 9 0 1 3 23 0 41 0 0 2 10 2 0 1 1 0 0 0 0 0 0 ],
[13 26 1 0 2 2 0 2 0 5 0 2 0 0 14 1 16 2 2 8 0 0 2 8 9 17 3 26 0 2 0 50 0 1 0 4 23 3 0 4 7 2 1 2 25 1 0 0 0 0 0 0 0 ],
[11 11 1 1 2 1 7 3 1 17 1 0 4 0 13 2 12 1 0 6 2 0 17 0 1 41 4 17 0 1 1 52 3 0 5 2 22 2 13 0 6 1 0 2 22 0 1 0 0 0 0 0 0 ],
[8 20 1 1 2 0 6 2 2 18 2 2 1 0 1 0 9 3 2 7 1 1 23 8 5 13 3 2 2 5 2 53 0 1 5 4 51 0 43 7 0 2 8 1 18 1 2 0 0 0 0 0 0 ],
[13 25 0 0 1 0 6 0 3 20 0 1 3 0 8 1 4 2 2 8 0 1 2 10 11 55 0 17 1 3 0 59 3 1 2 3 14 0 41 7 0 0 11 0 24 1 1 0 0 0 0 0 0 ],
[8 0 2 1 2 0 4 6 3 4 1 0 5 0 10 0 7 2 0 0 1 1 16 4 6 15 4 15 2 0 1 51 7 0 5 4 41 0 9 1 10 0 0 1 9 0 2 0 0 0 0 0 0 ],
[2 9 2 0 2 1 2 2 3 7 0 0 4 0 8 2 22 1 1 7 0 1 8 2 5 10 0 2 0 2 2 10 2 1 3 1 0 0 15 6 1 0 10 0 8 0 1 0 0 0 0 0 0 ],
[9 3 0 1 1 0 3 1 2 14 0 1 0 0 3 4 7 1 2 3 1 1 14 12 9 10 3 5 0 2 2 32 6 0 1 0 56 5 55 0 2 1 2 1 0 1 1 0 0 0 0 0 0 ],
[9 14 2 1 0 3 2 4 2 24 2 1 4 0 10 4 17 0 2 2 2 1 26 24 6 71 3 9 2 1 0 36 4 1 4 2 13 0 2 0 0 0 11 0 20 0 2 0 0 0 0 0 0 ],
[2 24 0 0 2 0 2 9 3 25 2 2 1 0 18 0 11 0 0 4 1 0 13 11 11 63 3 5 2 4 1 71 13 0 5 2 26 3 17 6 2 0 1 2 25 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]];
