[4 19 3 0 3 2 8 14 2 20 5 2 0 0 20 2 0 2 0 12 4 4 14 2 14 54 2 3 2 6 0 43 1 1 3 1 47 0 46 7 14 4 11 2 18 0 4 0 0 0 0 0 0 0 0 0 ],
[9 17 4 2 0 3 3 14 2 5 5 3 4 1 5 3 4 0 1 5 3 3 16 3 5 31 0 26 2 5 0 1 11 1 2 7 11 5 13 5 4 5 13 0 4 1 2 0 0 0 0 0 0 0 0 0 ],
[8 14 1 1 4 0 4 8 2 4 1 3 4 0 4 0 26 3 0 3 2 0 19 11 13 33 3 26 3 5 2 53 14 0 1 3 39 1 6 1 14 0 0 2 6 1 1 0 0 0 0 0 0 0 0 0 ],
[0 1 3 0 3 5 6 13 1 1 5 3 0 1 8 0 8 5 5 0 4 1 25 8 13 0 4 1 2 4 3 24 7 2 4 0 44 2 15 1 8 4 13 0 19 3 1 0 0 0 0 0 0 0 0 0 ],
[6 17 1 0 1 0 1 4 1 12 0 3 6 0 9 2 10 5 5 5 0 1 26 8 0 53 4 3 1 1 0 25 5 3 0 0 42 0 61 3 2 3 2 5 11 1 4 0 0 0 0 0 0 0 0 0 ],
[6 7 4 3 4 5 0 6 3 18 0 2 5 0 2 5 24 3 1 11 1 0 12 6 1 59 6 16 1 6 4 65 8 0 5 6 17 0 19 7 4 3 4 0 20 0 1 0 0 0 0 0 0 0 0 0 ],
[7 2 2 1 0 3 3 3 2 8 5 2 5 1 17 3 3 0 5 5 5 4 0 5 2 72 6 13 4 4 2 75 5 3 1 1 32 5 55 3 12 4 11 5 26 1 1 0 0 0 0 0 0 0 0 0 ],
[11 20 0 1 5 4 7 10 2 19 1 4 5 0 16 1 26 5 0 10 4 4 15 0 4 21 3 10 2 6 0 56 9 1 3 0 5 1 11 1 3 1 1 1 25 3 3 0 0 0 0 0 0 0 0 0 ],
[5 21 5 1 5 0 1 11 0 2 0 1 0 0 20 2 0 4 4 12 1 2 25 6 0 45 6 14 7 5 1 63 7 1 6 0 17 4 60 1 3 4 1 0 2 1 1 0 0 0 0 0 0 0 0 0 ],
[9 3 1 0 3 2 6 11 0 1 2 2 0 1 15 0 2 4 3 5 4 0 14 4 2 0 4 23 3 4 0 62 13 3 4 5 33 1 41 1 0 0 4 0 23 3 0 0 0 0 0 0 0 0 0 0 ],
[3 19 0 1 5 5 1 12 1 13 4 1 5 1 18 0 8 4 0 3 0 3 18 2 7 50 0 6 2 0 1 66 7 1 0 0 31 2 36 1 4 2 10 2 15 2 4 0 0 0 0 0 0 0 0 0 ],
[11 25 1 0 3 0 2 4 1 6 0 0 1 1 19 3 9 3 1 9 1 5 17 20 14 35 5 0 1 6 1 23 11 1 4 3 27 4 41 7 14 1 0 0 14 3 3 0 0 0 0 0 0 0 0 0 ],
[12 21 2 2 0 5 1 4 1 13 4 2 6 0 5 3 18 5 0 9 5 3 3 18 10 43 5 7 0 5 4 71 2 3 2 0 2 1 42 8 8 0 14 0 23 3 1 0 0 0 0 0 0 0 0 0 ],
[2 7 3 2 0 4 4 9 1 8 5 2 6 1 19 5 11 5 2 12 4 5 2 14 8 53 6 26 1 0 2 41 15 2 6 5 59 5 0 1 3 2 6 5 3 1 0 0 0 0 0 0 0 0 0 0 ],
[10 24 2 1 0 3 3 4 2 10 2 4 4 1 15 3 23 5 4 10 3 4 17 9 12 57 4 1 3 1 0 38 5 2 6 6 31 1 38 0 8 3 9 4 15 0 0 0 0 0 0 0 0 0 0 0 ],
[6 15 5 1 3 3 6 1 2 23 4 4 3 1 7 5 5 3 2 2 0 5 16 20 2 27 4 0 6 3 2 0 4 3 5 6 30 1 48 2 14 2 10 4 22 2 0 0 0 0 0 0 0 0 0 0 ],
[11 2 4 1 3 5 0 10 0 10 1 0 0 1 18 1 4 4 5 9 5 0 6 10 11 6 6 19 2 0 4 58 0 3 6 5 22 4 32 7 10 5 2 4 18 3 1 0 0 0 0 0 0 0 0 0 ],
[8 19 3 3 5 4 4 4 3 1 1 5 0 1 20 3 15 0 2 0 4 4 11 15 9 60 1 9 6 0 5 53 10 0 3 7 47 5 57 6 8 1 3 5 18 0 2 0 0 0 0 0 0 0 0 0 ],
[9 11 4 3 4 4 0 6 2 9 2 3 3 0 12 2 26 2 4 0 0 0 26 6 9 11 6 4 2 4 1 47 0 2 0 0 13 6 37 0 1 4 12 3 24 3 0 0 0 0 0 0 0 0 0 0 ],
[8 25 5 2 1 1 4 0 1 16 3 4 3 1 15 4 23 0 1 0 2 4 7 8 6 55 5 17 5 3 5 7 2 1 4 0 49 5 11 8 9 3 1 0 20 3 5 0 0 0 0 0 0 0 0 0 ],
[4 15 1 2 1 2 8 1 1 7 2 1 6 0 13 3 17 2 5 10 3 1 15 15 4 41 5 14 4 1 4 75 2 1 6 2 0 2 36 5 0 1 5 5 4 3 1 0 0 0 0 0 0 0 0 0 ],
[10 19 3 2 1 0 6 6 1 4 5 1 0 1 11 2 4 1 3 14 5 1 26 24 6 15 0 16 0 3 0 53 1 2 6 2 9 0 13 1 4 5 8 1 7 0 2 0 0 0 0 0 0 0 0 0 ],
[6 5 4 0 5 5 7 5 0 13 3 0 3 1 12 3 9 5 4 10 3 5 14 2 1 59 1 22 6 1 5 49 3 2 3 4 24 3 0 4 6 4 13 2 2 2 0 0 0 0 0 0 0 0 0 0 ],
[8 19 3 2 4 4 6 9 0 22 5 2 5 0 18 2 10 4 4 6 2 4 12 9 5 54 2 2 2 3 2 72 2 0 1 1 39 0 47 0 3 0 5 2 8 2 2 0 0 0 0 0 0 0 0 0 ],
[2 10 1 0 0 3 1 13 2 23 0 0 5 1 8 2 20 0 2 6 4 0 16 25 10 31 4 20 4 2 0 42 2 3 1 1 39 0 4 8 0 1 14 2 26 2 5 0 0 0 0 0 0 0 0 0 ],
[7 24 0 0 1 3 6 8 3 19 5 1 5 1 0 4 3 2 0 11 0 4 19 14 13 73 0 5 5 2 0 80 7 1 6 4 24 0 30 2 4 0 9 5 5 2 3 0 0 0 0 0 0 0 0 0 ],
[1 1 4 2 3 4 0 2 0 3 3 4 3 1 10 5 5 3 0 8 0 5 21 0 11 48 0 6 3 1 2 72 4 2 6 7 53 1 15 6 13 5 0 5 24 2 3 0 0 0 0 0 0 0 0 0 ],
[8 23 0 2 0 0 0 3 1 15 0 4 1 0 14 3 5 2 2 9 2 3 24 0 8 66 2 0 1 6 5 55 11 1 4 2 62 5 24 4 8 0 1 0 10 2 0 0 0 0 0 0 0 0 0 0 ],
[3 26 4 3 1 1 4 10 1 8 5 5 2 1 17 5 10 5 1 9 3 0 11 2 11 68 3 3 2 2 3 41 0 2 4 6 40 6 14 5 5 2 11 3 0 3 1 0 0 0 0 0 0 0 0 0 ],
[9 3 2 0 5 2 8 3 1 19 5 2 4 1 15 4 16 5 2 2 5 2 17 12 11 17 5 19 1 5 1 60 15 0 5 7 47 0 59 7 12 3 7 2 15 0 1 0 0 0 0 0 0 0 0 0 ],
[6 10 1 3 2 5 3 5 1 5 0 3 3 1 19 0 14 3 1 6 2 3 9 25 4 10 1 18 4 5 5 35 11 3 0 7 8 0 48 5 0 5 14 2 23 2 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]];
