[3 3 0 0 0 0 0 0 0 3 0 0 0 0 1 0 5 0 0 2 0 0 7 1 2 13 0 2 0 0 0 0 3 0 0 1 6 0 5 0 1 0 0 0 4 0 0 0 0 0 0 0 0 ],
[3 5 0 0 0 0 1 0 0 7 0 0 0 0 4 0 5 0 0 2 0 0 6 2 3 16 0 0 0 1 0 13 0 0 0 0 15 1 4 0 3 0 0 0 6 0 0 0 0 0 0 0 0 ],
[3 2 0 0 0 0 1 0 0 1 0 0 1 0 1 0 7 0 0 3 0 0 2 6 2 5 1 1 0 0 0 25 2 0 0 1 10 1 13 0 2 0 2 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 1 3 0 7 0 0 0 0 2 0 4 0 0 0 0 0 1 2 1 7 1 0 0 0 0 19 0 0 0 0 8 1 7 1 0 0 2 0 1 0 0 0 0 0 0 0 0 ],
[1 3 0 0 0 0 1 0 0 6 0 0 0 0 2 0 2 0 0 3 0 0 1 1 3 18 0 7 0 1 0 6 2 0 1 0 16 1 16 1 1 0 0 0 1 0 0 0 0 0 0 0 0 ],
[0 1 0 0 0 0 0 3 0 1 0 0 1 0 4 0 0 0 0 1 0 0 7 7 0 14 0 1 0 1 0 19 2 0 1 0 0 1 3 0 3 0 0 0 3 0 0 0 0 0 0 0 0 ],
[1 3 0 0 0 0 0 3 0 2 0 0 1 0 1 0 1 0 0 2 0 0 4 2 1 11 0 2 0 0 0 23 2 0 0 0 16 0 8 1 2 0 2 0 2 0 0 0 0 0 0 0 0 ],
[2 1 0 0 0 0 0 2 0 2 0 0 1 0 0 0 4 0 0 2 0 0 1 1 2 10 1 2 0 0 0 7 2 0 1 0 11 1 0 1 3 0 1 0 2 0 0 0 0 0 0 0 0 ],
[1 0 0 0 0 0 0 1 0 7 0 0 1 0 1 0 7 0 0 0 0 0 3 2 0 20 0 4 0 1 0 17 3 0 1 0 0 1 7 0 2 0 2 0 5 0 0 0 0 0 0 0 0 ],
[2 5 0 0 0 0 0 2 0 2 0 0 0 0 3 0 1 0 0 2 0 0 6 2 0 13 0 0 0 0 0 0 3 0 1 0 11 0 8 1 0 0 2 0 2 0 0 0 0 0 0 0 0 ],
[2 5 0 0 0 0 1 3 0 5 0 0 0 0 3 0 1 0 0 1 0 0 3 7 2 3 0 4 0 1 0 3 0 0 0 0 9 0 10 1 0 0 0 0 3 0 0 0 0 0 0 0 0 ],
[3 2 0 0 0 0 1 0 0 1 0 0 1 0 2 0 2 0 0 1 0 0 6 7 0 9 0 5 0 1 0 1 1 0 1 1 13 1 11 1 2 0 0 0 0 0 0 0 0 0 0 0 0 ],
[1 4 0 0 0 0 1 2 0 5 0 0 0 0 2 0 7 0 0 3 0 0 4 7 2 16 0 4 0 1 0 22 2 0 1 1 11 0 10 0 1 0 0 0 4 0 0 0 0 0 0 0 0 ],
[3 3 0 0 0 0 1 2 0 5 0 0 1 0 5 0 2 0 0 0 0 0 0 7 1 2 1 4 0 1 0 10 0 0 1 0 6 1 14 0 3 0 3 0 0 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 1 3 0 6 0 0 0 0 5 0 1 0 0 3 0 0 1 0 2 2 0 3 0 0 0 25 2 0 1 1 5 1 16 0 2 0 0 0 6 0 0 0 0 0 0 0 0 ],
[2 3 0 0 0 0 0 0 0 6 0 0 0 0 5 0 6 0 0 2 0 0 7 1 1 5 0 1 0 1 0 16 3 0 0 1 13 0 9 0 0 0 3 0 5 0 0 0 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 ],
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]];
